classification_id,user_name,user_id,user_ip,workflow_id,workflow_name,workflow_version,created_at,gold_standard,expert,metadata,annotations,subject_data,subject_ids
267364727,ebellm,1649740,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 20:08:31 UTC,,,"{""source"":""api"",""session"":""c7908634e09b8ca8d59ab26f36579b757dc7fe50007bb3f90a226fac6b3a80c9"",""viewport"":{""width"":1327,""height"":803},""started_at"":""2020-08-10T20:08:26.524Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T20:08:30.676Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T20:07:52.307Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48817427"":{""retired"":{""id"":68557257,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T01:01:00.851Z"",""updated_at"":""2020-08-13T19:41:53.793Z"",""retired_at"":""2020-08-13T19:41:53.782Z"",""subject_id"":48817427,""retirement_reason"":""classification_count""},""ps1_id"":151150089820750536}}",48817427
267364793,ebellm,1649740,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 20:09:07 UTC,,,"{""source"":""api"",""session"":""3065e689597145fdb64baa74ce798e34c6ff8f969c8762db05bf9bde351e38dd"",""viewport"":{""width"":1327,""height"":803},""started_at"":""2020-08-10T20:08:37.994Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T20:09:06.814Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T20:08:37.903Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48816749"":{""retired"":{""id"":68556414,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:56:25.254Z"",""updated_at"":""2020-08-13T20:45:05.743Z"",""retired_at"":""2020-08-13T20:45:05.734Z"",""subject_id"":48816749,""retirement_reason"":""classification_count""},""ps1_id"":161750490459785589}}",48816749
267364824,ebellm,1649740,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 20:09:17 UTC,,,"{""source"":""api"",""session"":""3065e689597145fdb64baa74ce798e34c6ff8f969c8762db05bf9bde351e38dd"",""viewport"":{""width"":1327,""height"":803},""started_at"":""2020-08-10T20:09:09.065Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T20:09:17.368Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T20:08:37.903Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48816880"":{""retired"":{""id"":68556692,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:58:07.085Z"",""updated_at"":""2020-08-10T21:25:36.163Z"",""retired_at"":""2020-08-10T21:25:36.156Z"",""subject_id"":48816880,""retirement_reason"":""classification_count""},""ps1_id"":79842761709294026}}",48816880
267364865,ebellm,1649740,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 20:09:31 UTC,,,"{""source"":""api"",""session"":""3065e689597145fdb64baa74ce798e34c6ff8f969c8762db05bf9bde351e38dd"",""viewport"":{""width"":1327,""height"":803},""started_at"":""2020-08-10T20:09:18.234Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T20:09:30.972Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T20:08:37.903Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""Maybe""},{""task"":""T1"",""task_label"":""It is well-sampled?"",""value"":""Yes""}]","{""48816856"":{""retired"":{""id"":68557064,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:59:57.508Z"",""updated_at"":""2020-08-13T20:01:13.199Z"",""retired_at"":""2020-08-13T20:01:13.191Z"",""subject_id"":48816856,""retirement_reason"":""classification_count""},""ps1_id"":80652735799980970}}",48816856
267364887,ebellm,1649740,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 20:09:38 UTC,,,"{""source"":""api"",""session"":""3065e689597145fdb64baa74ce798e34c6ff8f969c8762db05bf9bde351e38dd"",""viewport"":{""width"":1327,""height"":803},""started_at"":""2020-08-10T20:09:32.153Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T20:09:38.262Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T20:08:37.903Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48816850"":{""retired"":{""id"":68556926,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:59:20.495Z"",""updated_at"":""2020-08-13T18:51:30.825Z"",""retired_at"":""2020-08-13T18:51:30.818Z"",""subject_id"":48816850,""retirement_reason"":""classification_count""},""ps1_id"":127542994220087433}}",48816850
267364905,ebellm,1649740,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 20:09:44 UTC,,,"{""source"":""api"",""session"":""3065e689597145fdb64baa74ce798e34c6ff8f969c8762db05bf9bde351e38dd"",""viewport"":{""width"":1327,""height"":803},""started_at"":""2020-08-10T20:09:39.803Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T20:09:44.190Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T20:08:37.903Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48816746"":{""retired"":{""id"":68556109,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:54:21.384Z"",""updated_at"":""2020-08-13T20:12:22.775Z"",""retired_at"":""2020-08-13T20:12:22.768Z"",""subject_id"":48816746,""retirement_reason"":""classification_count""},""ps1_id"":116192987082838082}}",48816746
267364916,ebellm,1649740,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 20:09:50 UTC,,,"{""source"":""api"",""session"":""3065e689597145fdb64baa74ce798e34c6ff8f969c8762db05bf9bde351e38dd"",""viewport"":{""width"":1327,""height"":803},""started_at"":""2020-08-10T20:09:45.063Z"",""user_agent"":""Mozilla/5.0 (Macintosh; Intel Mac OS X 10.15; rv:78.0) Gecko/20100101 Firefox/78.0"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T20:09:49.931Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T20:08:37.903Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48816956"":{""retired"":{""id"":68556725,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:58:07.362Z"",""updated_at"":""2020-08-13T19:06:52.551Z"",""retired_at"":""2020-08-13T19:06:52.544Z"",""subject_id"":48816956,""retirement_reason"":""classification_count""},""ps1_id"":107282884233689471}}",48816956
267377003,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:08:19 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:08:11.506Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:08:19.156Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48817484"":{""retired"":{""id"":68556898,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:59:08.576Z"",""updated_at"":""2020-08-13T20:28:30.986Z"",""retired_at"":""2020-08-13T20:28:30.972Z"",""subject_id"":48817484,""retirement_reason"":""classification_count""},""ps1_id"":106252837524327218}}",48817484
267377015,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:08:23 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:08:20.430Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:08:23.065Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":432,""naturalWidth"":576,""naturalHeight"":432}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48808474"":{""retired"":{""id"":68549697,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-06T21:34:50.073Z"",""updated_at"":""2020-08-13T20:05:31.640Z"",""retired_at"":""2020-08-13T20:05:31.632Z"",""subject_id"":48808474,""retirement_reason"":""classification_count""},""ps1_id"":108192985665238378}}",48808474
267377026,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:08:27 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:08:23.820Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:08:26.977Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48816657"":{""retired"":{""id"":68556358,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:56:11.222Z"",""updated_at"":""2020-08-13T19:07:14.686Z"",""retired_at"":""2020-08-13T19:07:14.678Z"",""subject_id"":48816657,""retirement_reason"":""classification_count""},""ps1_id"":134280695568041732}}",48816657
267377040,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:08:30 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:08:27.900Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:08:30.067Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48817428"":{""retired"":{""id"":68557364,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T01:01:53.716Z"",""updated_at"":""2020-08-13T20:11:55.791Z"",""retired_at"":""2020-08-13T20:11:55.776Z"",""subject_id"":48817428,""retirement_reason"":""classification_count""},""ps1_id"":151140092711456798}}",48817428
267377049,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:08:33 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:08:30.893Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:08:33.013Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48817026"":{""retired"":{""id"":68557137,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T01:00:16.870Z"",""updated_at"":""2020-08-13T18:43:45.138Z"",""retired_at"":""2020-08-13T18:43:45.130Z"",""subject_id"":48817026,""retirement_reason"":""classification_count""},""ps1_id"":161590490255523727}}",48817026
267377097,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:08:46 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:08:33.681Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:08:46.322Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""Yes""},{""task"":""T1"",""task_label"":""It is well-sampled?"",""value"":""Yes""}]","{""48816679"":{""retired"":{""id"":68556451,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:56:46.115Z"",""updated_at"":""2020-08-10T21:08:46.817Z"",""retired_at"":""2020-08-10T21:08:46.809Z"",""subject_id"":48816679,""retirement_reason"":""classification_count""},""ps1_id"":134862878645699995}}",48816679
267377150,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:09:01 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:08:47.167Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:09:01.515Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""Yes""},{""task"":""T1"",""task_label"":""It is well-sampled?"",""value"":""Meh""}]","{""48817456"":{""retired"":{""id"":68557254,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T01:01:00.818Z"",""updated_at"":""2020-08-13T19:16:14.921Z"",""retired_at"":""2020-08-13T19:16:14.909Z"",""subject_id"":48817456,""retirement_reason"":""classification_count""},""ps1_id"":200061118881083785}}",48817456
267377171,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:09:10 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:09:02.947Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:09:10.514Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""Maybe""},{""task"":""T1"",""task_label"":""It is well-sampled?"",""value"":""Meh""}]","{""48817541"":{""retired"":{""id"":68556482,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:56:54.344Z"",""updated_at"":""2020-08-13T19:04:19.546Z"",""retired_at"":""2020-08-13T19:04:19.539Z"",""subject_id"":48817541,""retirement_reason"":""classification_count""},""ps1_id"":169480863180807039}}",48817541
267377197,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:09:20 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:09:11.730Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:09:19.945Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""Maybe""},{""task"":""T1"",""task_label"":""It is well-sampled?"",""value"":""Meh""}]","{""48816649"":{""retired"":{""id"":68557151,""workflow_id"":15938,""classifications_count"":3,""created_at"":""2020-08-07T01:00:25.535Z"",""updated_at"":""2020-08-13T20:29:45.122Z"",""retired_at"":""2020-08-13T20:29:45.115Z"",""subject_id"":48816649,""retirement_reason"":""classification_count""},""ps1_id"":171730682873117936}}",48816649
267377216,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:09:26 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:09:21.515Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:09:26.679Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[null],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:08:11.384Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""Maybe""},{""task"":""T1"",""task_label"":""It is well-sampled?"",""value"":""Meh""}]","{""48816611"":{""retired"":{""id"":68556103,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:54:14.545Z"",""updated_at"":""2020-08-13T19:40:00.602Z"",""retired_at"":""2020-08-13T19:40:00.595Z"",""subject_id"":48816611,""retirement_reason"":""classification_count""},""ps1_id"":162183096539532882}}",48816611
267377232,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:09:30 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:09:27.720Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:09:30.171Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:09:21.352Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""No""}]","{""48816560"":{""retired"":{""id"":68556514,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:57:02.381Z"",""updated_at"":""2020-08-13T19:09:21.450Z"",""retired_at"":""2020-08-13T19:09:21.443Z"",""subject_id"":48816560,""retirement_reason"":""classification_count""},""ps1_id"":95382816235528393}}",48816560
267377245,kboone,536114,3c54eec8ba2e4f6ca4d5,15938,Scan Dippers,21.40,2020-08-10 21:09:37 UTC,,,"{""source"":""api"",""session"":""a9933ef7f5b1140f1ded27d3294b28934ae3a2d23e91a23e85eca755df10c43f"",""viewport"":{""width"":1415,""height"":1456},""started_at"":""2020-08-10T21:09:31.169Z"",""user_agent"":""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.89 Safari/537.36"",""utc_offset"":""25200"",""finished_at"":""2020-08-10T21:09:36.754Z"",""live_project"":true,""interventions"":{""opt_in"":true,""messageShown"":false},""user_language"":""en"",""user_group_ids"":[],""subject_dimensions"":[{""clientWidth"":576,""clientHeight"":648,""naturalWidth"":576,""naturalHeight"":648}],""subject_selection_state"":{""retired"":false,""selected_at"":""2020-08-10T21:09:21.352Z"",""already_seen"":false,""selection_state"":""normal"",""finished_workflow"":false,""user_has_finished_workflow"":false},""workflow_translation_id"":""36174""}","[{""task"":""T0"",""task_label"":""Does this look like a skewed dip?"",""value"":""Maybe""},{""task"":""T1"",""task_label"":""It is well-sampled?"",""value"":""Meh""}]","{""48817029"":{""retired"":{""id"":68556188,""workflow_id"":15938,""classifications_count"":2,""created_at"":""2020-08-07T00:55:00.494Z"",""updated_at"":""2020-08-13T20:26:47.822Z"",""retired_at"":""2020-08-13T20:26:47.812Z"",""subject_id"":48817029,""retirement_reason"":""classification_count""},""ps1_id"":161933107290616561}}",48817029
